game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201411290PHI,2015,PHI,DAL,32,32,Alexey Shved,Henry Sims,K.J. McDaniels,Michael Carter-Williams,Robert Covington,Brandan Wright,J.J. Barea,Jae Crowder,Monta Ellis,Richard Jefferson,0,4,0,0,0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,2,0,1,2,1,0,0,0,0,0,0,0,0,1,2,0.5,0.5,0.0,-1
201411290PHI,2015,PHI,DAL,33,33,Alexey Shved,Henry Sims,K.J. McDaniels,Luc Mbah a Moute,Robert Covington,Brandan Wright,J.J. Barea,Jae Crowder,Monta Ellis,Richard Jefferson,2,0,1,2,1,0,0,0,0,0,1,0,1,0,2,0.5,0.5,0.0,2,0,2,2,2,0,0,1,0,0,0,0,0,0,4,1.0,1.0,0.0,-1
201411290PHI,2015,PHI,DAL,34,34,Alexey Shved,Henry Sims,K.J. McDaniels,Luc Mbah a Moute,Robert Covington,Chandler Parsons,J.J. Barea,Monta Ellis,Richard Jefferson,Tyson Chandler,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,1,4,0,0,0,1,0,0,0,0,2,0,2,0,0,0.0,0.0,0.0,1
201411290PHI,2015,PHI,DAL,35,36,Alexey Shved,Henry Sims,K.J. McDaniels,Luc Mbah a Moute,Robert Covington,Chandler Parsons,Devin Harris,J.J. Barea,Richard Jefferson,Tyson Chandler,2,2,0,1,0,1,0,0,0,0,2,0,2,1,0,0.0,0.0,0.0,3,0,2,1,1,2,1,2,0,0,3,2,1,0,5,0.6666666666666666,1.0,0.5,-1
201411290PHI,2015,PHI,DAL,37,38,Alexey Shved,Brandon Davies,Hollis Thompson,K.J. McDaniels,Nerlens Noel,Chandler Parsons,Devin Harris,J.J. Barea,Richard Jefferson,Tyson Chandler,1,0,0,0,0,1,0,0,0,0,3,2,1,2,0,0.0,0.0,0.0,5,0,2,3,2,2,0,1,0,0,1,0,1,0,4,0.4,0.6666666666666666,0.0,-1
201411290PHI,2015,PHI,DAL,39,39,Brandon Davies,Hollis Thompson,Luc Mbah a Moute,Michael Carter-Williams,Nerlens Noel,Al-Farouq Aminu,Charlie Villanueva,Devin Harris,J.J. Barea,Tyson Chandler,1,2,1,1,1,0,0,0,0,0,2,1,1,0,2,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201411290PHI,2015,PHI,DAL,40,40,Brandon Davies,Hollis Thompson,Luc Mbah a Moute,Michael Carter-Williams,Nerlens Noel,Al-Farouq Aminu,Brandan Wright,Charlie Villanueva,Devin Harris,J.J. Barea,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201411290PHI,2015,PHI,DAL,41,42,Hollis Thompson,K.J. McDaniels,Luc Mbah a Moute,Michael Carter-Williams,Nerlens Noel,Brandan Wright,Chandler Parsons,J.J. Barea,Monta Ellis,Richard Jefferson,1,0,1,0,0,1,1,0,0,0,3,2,1,1,3,1.0,0.0,1.0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201411290PHI,2015,PHI,DAL,43,43,Alexey Shved,K.J. McDaniels,Luc Mbah a Moute,Michael Carter-Williams,Nerlens Noel,Brandan Wright,Chandler Parsons,J.J. Barea,Monta Ellis,Richard Jefferson,1,0,0,1,0,0,0,0,0,0,3,1,2,0,0,0.0,0.0,0.0,2,0,1,2,1,0,0,0,1,0,1,1,0,0,2,0.5,0.5,0.0,-1
201411290PHI,2015,PHI,DAL,44,44,Alexey Shved,K.J. McDaniels,Luc Mbah a Moute,Michael Carter-Williams,Nerlens Noel,Chandler Parsons,Devin Harris,Monta Ellis,Richard Jefferson,Tyson Chandler,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201411290PHI,2015,PHI,DAL,45,45,Alexey Shved,Henry Sims,K.J. McDaniels,Luc Mbah a Moute,Michael Carter-Williams,Chandler Parsons,Devin Harris,Monta Ellis,Richard Jefferson,Tyson Chandler,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,0,1,0,0,2,1,1,0,0,1,1,0,0,3,0.5,0.0,0.5,-1
201411290PHI,2015,PHI,DAL,46,46,Alexey Shved,K.J. McDaniels,Luc Mbah a Moute,Michael Carter-Williams,Nerlens Noel,Chandler Parsons,Devin Harris,Monta Ellis,Richard Jefferson,Tyson Chandler,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0.0,0.0,0.0,2,0,2,1,1,1,1,1,0,0,0,0,0,0,5,1.0,1.0,1.0,-1
201411290PHI,2015,PHI,DAL,47,47,Alexey Shved,Hollis Thompson,K.J. McDaniels,Michael Carter-Williams,Nerlens Noel,Chandler Parsons,Devin Harris,Monta Ellis,Richard Jefferson,Tyson Chandler,2,0,1,1,1,1,0,1,0,0,3,1,2,0,2,0.5,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201412020CHI,2015,CHI,DAL,0,6,Derrick Rose,Jimmy Butler,Joakim Noah,Mike Dunleavy,Pau Gasol,Chandler Parsons,Dirk Nowitzki,Jameer Nelson,Monta Ellis,Tyson Chandler,16,2,6,12,5,4,1,5,1,0,13,6,7,3,13,0.375,0.4166666666666667,0.25,16,0,6,12,3,4,3,4,2,0,8,4,4,1,15,0.375,0.25,0.75,-1
201412020CHI,2015,CHI,DAL,7,7,Derrick Rose,Jimmy Butler,Joakim Noah,Mike Dunleavy,Pau Gasol,Brandan Wright,Chandler Parsons,Jameer Nelson,Monta Ellis,Tyson Chandler,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,-1
201412020CHI,2015,CHI,DAL,8,8,Jimmy Butler,Kirk Hinrich,Mike Dunleavy,Nikola Mirotic,Pau Gasol,Brandan Wright,Chandler Parsons,Jameer Nelson,Monta Ellis,Tyson Chandler,0,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,-1
201412020CHI,2015,CHI,DAL,9,10,Jimmy Butler,Kirk Hinrich,Mike Dunleavy,Nikola Mirotic,Pau Gasol,Al-Farouq Aminu,Brandan Wright,Chandler Parsons,Devin Harris,Monta Ellis,2,4,2,1,1,1,1,2,0,0,4,3,1,0,5,1.0,1.0,1.0,4,6,0,4,0,0,0,0,1,0,3,1,2,0,0,0.0,0.0,0.0,1
201412020CHI,2015,CHI,DAL,11,11,Aaron Brooks,Joakim Noah,Kirk Hinrich,Mike Dunleavy,Nikola Mirotic,Al-Farouq Aminu,Brandan Wright,Devin Harris,J.J. Barea,Richard Jefferson,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,1,1,0,1,1,0,0,0,2,1,1,0,3,0.5,0.0,1.0,-1
201412020CHI,2015,CHI,DAL,12,12,Aaron Brooks,Kirk Hinrich,Mike Dunleavy,Nikola Mirotic,Pau Gasol,Brandan Wright,Devin Harris,J.J. Barea,Richard Jefferson,Tyson Chandler,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,3,1.0,0.0,1.0,-1
201412020CHI,2015,CHI,DAL,13,15,Aaron Brooks,Kirk Hinrich,Nikola Mirotic,Pau Gasol,Tony Snell,Brandan Wright,Devin Harris,Dirk Nowitzki,J.J. Barea,Richard Jefferson,4,0,1,3,1,1,0,1,0,0,0,0,0,2,2,0.25,0.3333333333333333,0.0,5,2,5,3,3,2,2,4,0,0,3,3,0,0,12,1.0,1.0,1.0,-1
201412020CHI,2015,CHI,DAL,16,17,Aaron Brooks,Jimmy Butler,Kirk Hinrich,Nikola Mirotic,Pau Gasol,Brandan Wright,Devin Harris,Dirk Nowitzki,J.J. Barea,Richard Jefferson,7,2,2,6,2,1,0,2,0,0,6,3,3,0,4,0.2857142857142857,0.3333333333333333,0.0,4,0,1,4,1,0,0,0,0,0,1,1,0,0,2,0.25,0.25,0.0,1
201412020CHI,2015,CHI,DAL,18,18,Derrick Rose,Jimmy Butler,Kirk Hinrich,Nikola Mirotic,Pau Gasol,Chandler Parsons,Devin Harris,Monta Ellis,Richard Jefferson,Tyson Chandler,3,0,0,2,0,1,0,0,1,0,2,0,2,0,0,0.0,0.0,0.0,1,2,1,1,1,0,0,1,0,0,3,2,1,0,2,1.0,1.0,0.0,-1
201412020CHI,2015,CHI,DAL,19,20,Derrick Rose,Jimmy Butler,Mike Dunleavy,Nikola Mirotic,Pau Gasol,Chandler Parsons,Jameer Nelson,Monta Ellis,Richard Jefferson,Tyson Chandler,3,2,1,2,1,1,0,1,1,0,0,0,0,0,2,0.3333333333333333,0.5,0.0,5,2,2,4,2,1,0,1,1,0,6,2,4,1,4,0.4,0.5,0.0,-1
201412020CHI,2015,CHI,DAL,21,21,Derrick Rose,Jimmy Butler,Kirk Hinrich,Mike Dunleavy,Pau Gasol,Chandler Parsons,Jameer Nelson,Monta Ellis,Richard Jefferson,Tyson Chandler,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,1,4,0,0,0,1,0,0,0,0,2,0,2,0,0,0.0,0.0,0.0,1
201412020CHI,2015,CHI,DAL,22,23,Derrick Rose,Jimmy Butler,Kirk Hinrich,Pau Gasol,Tony Snell,Chandler Parsons,Dirk Nowitzki,Jameer Nelson,Monta Ellis,Tyson Chandler,4,5,1,3,1,1,0,1,1,0,6,3,3,1,2,0.25,0.3333333333333333,0.0,4,2,1,3,1,1,0,0,0,0,2,2,0,0,2,0.25,0.3333333333333333,0.0,-1
201412020CHI,2015,CHI,DAL,24,24,Derrick Rose,Jimmy Butler,Kirk Hinrich,Pau Gasol,Tony Snell,Chandler Parsons,Dirk Nowitzki,Jameer Nelson,Monta Ellis,Tyson Chandler,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201412020CHI,2015,CHI,DAL,25,31,Derrick Rose,Jimmy Butler,Joakim Noah,Mike Dunleavy,Pau Gasol,Chandler Parsons,Dirk Nowitzki,Jameer Nelson,Monta Ellis,Tyson Chandler,14,1,8,8,6,6,2,5,0,0,6,4,2,3,18,0.5714285714285714,0.75,0.3333333333333333,11,2,7,9,6,2,1,5,0,0,4,4,0,2,15,0.6363636363636364,0.6666666666666666,0.5,1
201412020CHI,2015,CHI,DAL,32,32,Jimmy Butler,Kirk Hinrich,Mike Dunleavy,Nikola Mirotic,Pau Gasol,Brandan Wright,Chandler Parsons,Jameer Nelson,Monta Ellis,Tyson Chandler,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0,0.0,0.0,2,0,1,1,1,1,0,0,0,0,1,1,0,1,2,0.5,1.0,0.0,-1
201412020CHI,2015,CHI,DAL,33,33,Jimmy Butler,Kirk Hinrich,Mike Dunleavy,Nikola Mirotic,Pau Gasol,Al-Farouq Aminu,Brandan Wright,Chandler Parsons,Jameer Nelson,Monta Ellis,3,0,2,3,2,0,0,2,0,0,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201412020CHI,2015,CHI,DAL,34,35,Jimmy Butler,Kirk Hinrich,Mike Dunleavy,Nikola Mirotic,Pau Gasol,Al-Farouq Aminu,Brandan Wright,Chandler Parsons,Devin Harris,Monta Ellis,3,2,0,2,0,1,0,0,0,0,4,3,1,0,0,0.0,0.0,0.0,4,0,1,3,1,1,0,1,0,0,2,2,0,0,2,0.25,0.3333333333333333,0.0,-1
201412020CHI,2015,CHI,DAL,36,36,Aaron Brooks,Joakim Noah,Kirk Hinrich,Mike Dunleavy,Nikola Mirotic,Brandan Wright,Devin Harris,Dirk Nowitzki,Monta Ellis,Richard Jefferson,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,2,0,2,0,0,2,2,2,0,0,0,0,0,0,6,1.0,0.0,1.0,-1
201412020CHI,2015,CHI,DAL,37,41,Aaron Brooks,Joakim Noah,Kirk Hinrich,Mike Dunleavy,Nikola Mirotic,Brandan Wright,Devin Harris,Dirk Nowitzki,J.J. Barea,Richard Jefferson,8,2,6,5,4,3,2,5,0,0,4,3,1,0,14,0.75,0.8,0.6666666666666666,9,0,4,5,2,4,2,3,0,0,3,1,2,1,10,0.4444444444444444,0.4,0.5,1
201412020CHI,2015,CHI,DAL,42,42,Aaron Brooks,Joakim Noah,Kirk Hinrich,Mike Dunleavy,Nikola Mirotic,Brandan Wright,Chandler Parsons,Devin Harris,Monta Ellis,Tyson Chandler,2,0,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
201412020CHI,2015,CHI,DAL,43,43,Aaron Brooks,Kirk Hinrich,Mike Dunleavy,Nikola Mirotic,Pau Gasol,Brandan Wright,Chandler Parsons,Devin Harris,Monta Ellis,Tyson Chandler,4,0,1,4,1,0,0,1,0,0,2,1,1,2,2,0.25,0.25,0.0,3,2,1,2,1,1,0,1,0,0,3,2,1,2,2,0.3333333333333333,0.5,0.0,-1
201412020CHI,2015,CHI,DAL,44,44,Derrick Rose,Jimmy Butler,Joakim Noah,Mike Dunleavy,Pau Gasol,Brandan Wright,Chandler Parsons,Devin Harris,Monta Ellis,Tyson Chandler,7,0,3,7,3,0,0,2,0,0,8,5,3,2,6,0.42857142857142855,0.42857142857142855,0.0,6,0,1,4,1,2,0,0,0,0,1,1,0,0,2,0.16666666666666666,0.25,0.0,1
201412020CHI,2015,CHI,DAL,45,47,Derrick Rose,Jimmy Butler,Joakim Noah,Mike Dunleavy,Pau Gasol,Chandler Parsons,Devin Harris,Dirk Nowitzki,Monta Ellis,Tyson Chandler,16,8,8,10,6,6,2,7,1,0,6,5,1,1,18,0.5,0.6,0.3333333333333333,17,5,11,13,8,4,3,7,1,0,9,8,1,2,25,0.6470588235294118,0.6153846153846154,0.75,-1
201412030MIL,2015,MIL,DAL,0,3,Brandon Knight,Giannis Antetokounmpo,Jabari Parker,Larry Sanders,O.J. Mayo,Al-Farouq Aminu,Chandler Parsons,Jameer Nelson,Monta Ellis,Tyson Chandler,5,6,3,5,3,0,0,2,0,0,4,2,2,1,6,0.6,0.6,0.0,7,1,3,3,2,4,1,2,0,0,3,1,2,3,7,0.42857142857142855,0.6666666666666666,0.25,-1
201412030MIL,2015,MIL,DAL,4,5,Brandon Knight,Giannis Antetokounmpo,Jabari Parker,Larry Sanders,O.J. Mayo,Al-Farouq Aminu,Brandan Wright,Jameer Nelson,Monta Ellis,Richard Jefferson,4,0,3,2,2,2,1,3,0,0,1,1,0,1,7,0.75,1.0,0.5,3,2,2,2,1,1,1,1,0,0,1,1,0,0,5,0.6666666666666666,0.5,1.0,1
201412030MIL,2015,MIL,DAL,6,7,Brandon Knight,Giannis Antetokounmpo,Jabari Parker,O.J. Mayo,Zaza Pachulia,Al-Farouq Aminu,Brandan Wright,Jameer Nelson,Monta Ellis,Richard Jefferson,6,0,2,5,1,1,1,1,0,0,4,1,3,0,5,0.3333333333333333,0.2,1.0,3,0,2,2,2,1,0,2,0,0,1,1,0,0,4,0.6666666666666666,1.0,0.0,1
201412030MIL,2015,MIL,DAL,8,10,Brandon Knight,Giannis Antetokounmpo,Jared Dudley,Jerryd Bayless,Zaza Pachulia,Chandler Parsons,Devin Harris,Monta Ellis,Richard Jefferson,Tyson Chandler,5,0,3,5,3,0,0,3,0,0,1,1,0,1,6,0.6,0.6,0.0,4,0,3,1,1,3,2,2,0,0,2,2,0,2,8,0.75,1.0,0.6666666666666666,-1
201412030MIL,2015,MIL,DAL,11,11,Brandon Knight,Giannis Antetokounmpo,Jared Dudley,Jerryd Bayless,Zaza Pachulia,Chandler Parsons,Devin Harris,J.J. Barea,Richard Jefferson,Tyson Chandler,2,0,1,2,1,0,0,0,0,0,1,1,0,0,2,0.5,0.5,0.0,2,2,0,2,0,0,0,0,1,0,2,1,1,0,0,0.0,0.0,0.0,1
201412030MIL,2015,MIL,DAL,12,12,Brandon Knight,Jared Dudley,Jerryd Bayless,Khris Middleton,Larry Sanders,Al-Farouq Aminu,Chandler Parsons,Devin Harris,J.J. Barea,Tyson Chandler,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,3,0,2,3,2,0,0,1,0,0,1,0,1,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201412030MIL,2015,MIL,DAL,13,13,Jared Dudley,Jerryd Bayless,Kendall Marshall,Khris Middleton,Larry Sanders,Al-Farouq Aminu,Chandler Parsons,Devin Harris,J.J. Barea,Tyson Chandler,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1
201412030MIL,2015,MIL,DAL,14,16,Jared Dudley,Jerryd Bayless,Kendall Marshall,Khris Middleton,Larry Sanders,Brandan Wright,Chandler Parsons,Devin Harris,J.J. Barea,Jae Crowder,5,0,4,5,4,0,0,1,0,0,2,2,0,2,8,0.8,0.8,0.0,8,0,2,8,2,0,0,0,0,0,4,1,3,2,4,0.25,0.25,0.0,1
201412030MIL,2015,MIL,DAL,17,17,Jared Dudley,Kendall Marshall,Khris Middleton,O.J. Mayo,Zaza Pachulia,Charlie Villanueva,Jae Crowder,Jameer Nelson,Monta Ellis,Tyson Chandler,1,3,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,2,0,2,1,1,1,1,1,0,0,2,1,1,0,5,1.0,1.0,1.0,-1
201412030MIL,2015,MIL,DAL,18,18,Jabari Parker,Kendall Marshall,Khris Middleton,O.J. Mayo,Zaza Pachulia,Charlie Villanueva,Jae Crowder,Jameer Nelson,Monta Ellis,Tyson Chandler,2,0,1,1,0,1,1,1,0,0,1,1,0,0,3,0.5,0.0,1.0,2,0,1,2,1,0,0,0,0,0,1,1,0,1,2,0.5,0.5,0.0,1
201412030MIL,2015,MIL,DAL,19,20,Brandon Knight,Jabari Parker,Khris Middleton,O.J. Mayo,Zaza Pachulia,Chandler Parsons,Jae Crowder,Jameer Nelson,Monta Ellis,Tyson Chandler,4,0,3,4,3,0,0,3,0,0,2,2,0,1,6,0.75,0.75,0.0,3,0,1,3,1,0,0,1,0,0,1,1,0,1,2,0.3333333333333333,0.3333333333333333,0.0,1
201412030MIL,2015,MIL,DAL,21,21,Brandon Knight,Giannis Antetokounmpo,Jabari Parker,O.J. Mayo,Zaza Pachulia,Brandan Wright,Chandler Parsons,Jameer Nelson,Monta Ellis,Richard Jefferson,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,2,0,1,2,1,0,0,0,0,0,1,1,0,0,2,0.5,0.5,0.0,-1
201412030MIL,2015,MIL,DAL,22,23,Brandon Knight,Giannis Antetokounmpo,Jabari Parker,Larry Sanders,O.J. Mayo,Brandan Wright,Chandler Parsons,Jameer Nelson,Monta Ellis,Richard Jefferson,4,4,2,1,1,3,1,2,0,0,4,2,2,1,5,0.5,1.0,0.3333333333333333,3,5,2,3,2,0,0,1,0,0,1,1,0,1,4,0.6666666666666666,0.6666666666666666,0.0,1
201412030MIL,2015,MIL,DAL,24,24,Brandon Knight,Giannis Antetokounmpo,Jabari Parker,O.J. Mayo,Zaza Pachulia,Chandler Parsons,Jameer Nelson,Monta Ellis,Richard Jefferson,Tyson Chandler,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,0,1,2,1,0,0,0,0,0,1,1,0,0,2,0.5,0.5,0.0,-1
201412030MIL,2015,MIL,DAL,25,28,Brandon Knight,Giannis Antetokounmpo,Jabari Parker,Larry Sanders,O.J. Mayo,Al-Farouq Aminu,Chandler Parsons,Jameer Nelson,Monta Ellis,Tyson Chandler,6,1,1,4,0,2,1,1,1,0,3,3,0,2,3,0.16666666666666666,0.0,0.5,7,1,4,7,4,0,0,2,0,0,6,5,1,1,8,0.5714285714285714,0.5714285714285714,0.0,-1
201412030MIL,2015,MIL,DAL,29,30,Brandon Knight,Jared Dudley,Khris Middleton,Larry Sanders,O.J. Mayo,Al-Farouq Aminu,Chandler Parsons,Jameer Nelson,Monta Ellis,Tyson Chandler,0,2,0,0,0,0,0,0,0,0,2,2,0,2,0,0.0,0.0,0.0,6,0,2,4,1,2,1,1,0,0,2,0,2,0,5,0.3333333333333333,0.25,0.5,-1
201412030MIL,2015,MIL,DAL,31,31,Brandon Knight,Jared Dudley,Khris Middleton,O.J. Mayo,Zaza Pachulia,Al-Farouq Aminu,Chandler Parsons,Jameer Nelson,Monta Ellis,Tyson Chandler,2,0,1,2,1,0,0,1,1,0,0,0,0,0,2,0.5,0.5,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201412030MIL,2015,MIL,DAL,32,32,Brandon Knight,Jared Dudley,Khris Middleton,O.J. Mayo,Zaza Pachulia,Al-Farouq Aminu,Brandan Wright,Chandler Parsons,Jameer Nelson,Monta Ellis,1,2,1,1,1,0,0,0,0,0,2,2,0,0,2,1.0,1.0,0.0,3,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1
201412030MIL,2015,MIL,DAL,33,35,Brandon Knight,Jared Dudley,Jerryd Bayless,Khris Middleton,Zaza Pachulia,Brandan Wright,Chandler Parsons,Devin Harris,Monta Ellis,Richard Jefferson,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,6,0,3,4,3,2,0,2,0,0,5,2,3,1,6,0.5,0.75,0.0,-1
201412030MIL,2015,MIL,DAL,36,41,Jared Dudley,Jerryd Bayless,Kendall Marshall,Khris Middleton,Zaza Pachulia,Al-Farouq Aminu,Devin Harris,J.J. Barea,Richard Jefferson,Tyson Chandler,11,4,6,9,4,2,2,4,1,0,6,4,2,0,14,0.5454545454545454,0.4444444444444444,1.0,11,2,3,6,2,5,1,2,1,0,9,5,4,2,7,0.2727272727272727,0.3333333333333333,0.2,1
201412030MIL,2015,MIL,DAL,42,42,Jared Dudley,Jerryd Bayless,Kendall Marshall,Khris Middleton,Larry Sanders,Chandler Parsons,Devin Harris,Monta Ellis,Richard Jefferson,Tyson Chandler,2,2,1,2,1,0,0,0,1,0,3,0,3,0,2,0.5,0.5,0.0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1
201412030MIL,2015,MIL,DAL,43,43,Jabari Parker,Jerryd Bayless,Kendall Marshall,Khris Middleton,Larry Sanders,Brandan Wright,Chandler Parsons,Jameer Nelson,Monta Ellis,Richard Jefferson,3,0,1,3,1,0,0,1,1,0,3,2,1,1,2,0.3333333333333333,0.3333333333333333,0.0,3,1,1,1,1,2,0,1,0,0,2,1,1,0,2,0.3333333333333333,1.0,0.0,-1
201412030MIL,2015,MIL,DAL,44,44,Jabari Parker,Jerryd Bayless,Kendall Marshall,Khris Middleton,Larry Sanders,Al-Farouq Aminu,Brandan Wright,Chandler Parsons,Jameer Nelson,Monta Ellis,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,3,0,1,1,1,2,0,0,0,0,2,1,1,0,2,0.3333333333333333,1.0,0.0,-1
201412030MIL,2015,MIL,DAL,45,45,Jabari Parker,Jerryd Bayless,Kendall Marshall,Khris Middleton,Larry Sanders,Al-Farouq Aminu,Chandler Parsons,Jameer Nelson,Monta Ellis,Tyson Chandler,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1,2,0,0,0,1,0,0,0,0,3,2,1,1,0,0.0,0.0,0.0,-1
201412030MIL,2015,MIL,DAL,46,46,Brandon Knight,Jabari Parker,Khris Middleton,O.J. Mayo,Zaza Pachulia,Al-Farouq Aminu,Chandler Parsons,Jameer Nelson,Monta Ellis,Tyson Chandler,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,3,0,3,2,2,1,1,1,0,0,0,0,0,0,7,1.0,1.0,1.0,-1
201412030MIL,2015,MIL,DAL,47,47,Brandon Knight,Jared Dudley,Khris Middleton,O.J. Mayo,Zaza Pachulia,Al-Farouq Aminu,Chandler Parsons,Jameer Nelson,Monta Ellis,Tyson Chandler,3,2,2,3,2,0,0,0,1,0,2,1,1,1,4,0.6666666666666666,0.6666666666666666,0.0,3,2,2,2,2,1,0,0,0,0,1,0,1,0,4,0.6666666666666666,1.0,0.0,-1
201412050DAL,2015,DAL,PHO,0,6,Chandler Parsons,Dirk Nowitzki,Jameer Nelson,Monta Ellis,Tyson Chandler,Eric Bledsoe,Goran Dragic,Markieff Morris,Miles Plumlee,P.J. Tucker,9,2,5,7,5,2,0,1,0,0,1,1,0,4,10,0.5555555555555556,0.7142857142857143,0.0,14,3,11,10,8,4,3,8,0,0,6,4,2,2,25,0.7857142857142857,0.8,0.75,-1
201412050DAL,2015,DAL,PHO,7,7,Al-Farouq Aminu,Chandler Parsons,Jameer Nelson,Monta Ellis,Tyson Chandler,Eric Bledsoe,Goran Dragic,Markieff Morris,Miles Plumlee,P.J. Tucker,1,2,1,1,1,0,0,0,0,0,2,1,1,1,2,1.0,1.0,0.0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,-1
201412050DAL,2015,DAL,PHO,8,8,Al-Farouq Aminu,Brandan Wright,Devin Harris,Monta Ellis,Richard Jefferson,Alex Len,Anthony Tolliver,Eric Bledsoe,Goran Dragic,P.J. Tucker,1,2,1,1,1,0,0,1,0,0,2,1,1,0,2,1.0,1.0,0.0,2,0,1,1,0,1,1,1,0,0,0,0,0,0,3,0.5,0.0,1.0,-1
201412050DAL,2015,DAL,PHO,9,9,Al-Farouq Aminu,Brandan Wright,Devin Harris,Monta Ellis,Richard Jefferson,Alex Len,Anthony Tolliver,Gerald Green,Goran Dragic,Marcus Morris,2,1,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,2,0,2,1,1,1,1,2,0,0,1,1,0,0,5,1.0,1.0,1.0,-1
201412050DAL,2015,DAL,PHO,10,11,Brandan Wright,Devin Harris,Jae Crowder,Monta Ellis,Richard Jefferson,Alex Len,Anthony Tolliver,Gerald Green,Goran Dragic,Marcus Morris,5,1,3,5,3,0,0,0,1,0,2,1,1,0,6,0.6,0.6,0.0,3,0,1,3,1,0,0,1,0,0,3,2,1,2,2,0.3333333333333333,0.3333333333333333,0.0,1
