game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201311010SAC,2014,SAC,LAC,40,41,Ben McLemore,Chuck Hayes,Isaiah Thomas,Jason Thompson,Travis Outlaw,Blake Griffin,Byron Mullens,Chris Paul,Jamal Crawford,Matt Barnes,3,0,3,3,3,0,0,1,0,0,2,2,0,1,6,1.0,1.0,0.0,3,0,0,2,0,1,0,0,1,0,1,0,1,1,0,0.0,0.0,0.0,1
201311010SAC,2014,SAC,LAC,42,42,DeMarcus Cousins,Isaiah Thomas,Jason Thompson,Marcus Thornton,Travis Outlaw,Blake Griffin,Byron Mullens,Chris Paul,Jamal Crawford,Matt Barnes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2,1,0,0,1,1,0,0,0,1,1,0,0,3,1.0,0.0,1.0,-1
201311010SAC,2014,SAC,LAC,43,45,DeMarcus Cousins,Isaiah Thomas,Jason Thompson,John Salmons,Marcus Thornton,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,7,0,3,4,2,3,1,2,0,0,2,0,2,1,7,0.42857142857142855,0.5,0.3333333333333333,2,5,1,2,1,0,0,1,1,0,3,2,1,2,2,0.5,0.5,0.0,1
201311010SAC,2014,SAC,LAC,46,47,DeMarcus Cousins,Isaiah Thomas,John Salmons,Marcus Thornton,Patrick Patterson,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,3,0,1,2,1,1,0,1,0,0,1,1,0,2,2,0.3333333333333333,0.5,0.0,1,8,0,1,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,1
201311040LAC,2014,LAC,HOU,0,6,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,Chandler Parsons,Dwight Howard,James Harden,Jeremy Lin,Omer Asik,13,4,8,11,7,2,1,5,0,0,8,6,2,1,17,0.6153846153846154,0.6363636363636364,0.5,13,0,5,9,5,4,0,3,1,0,6,4,2,3,10,0.38461538461538464,0.5555555555555556,0.0,1
201311040LAC,2014,LAC,HOU,7,9,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,Chandler Parsons,James Harden,Jeremy Lin,Omer Asik,Omri Casspi,7,2,6,4,4,3,2,5,0,0,2,1,1,1,14,0.8571428571428571,1.0,0.6666666666666666,5,2,4,1,0,4,4,4,0,0,1,0,1,1,12,0.8,0.0,1.0,1
201311040LAC,2014,LAC,HOU,10,10,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jamal Crawford,Chandler Parsons,Francisco Garcia,Jeremy Lin,Omer Asik,Omri Casspi,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,-1
201311040LAC,2014,LAC,HOU,11,11,Blake Griffin,Chris Paul,J.J. Redick,Jamal Crawford,Matt Barnes,Aaron Brooks,Chandler Parsons,Dwight Howard,Francisco Garcia,Omri Casspi,3,0,2,2,1,1,1,2,0,0,2,1,1,0,5,0.6666666666666666,0.5,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201311040LAC,2014,LAC,HOU,12,12,Byron Mullens,Darren Collison,J.J. Redick,Jamal Crawford,Matt Barnes,Aaron Brooks,Chandler Parsons,Francisco Garcia,Greg Smith,Omri Casspi,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,2,1,2,1,0,0,0,1,0,3,2,1,0,2,0.5,0.5,0.0,-1
201311040LAC,2014,LAC,HOU,13,13,Byron Mullens,Darren Collison,Jamal Crawford,Jared Dudley,Matt Barnes,Aaron Brooks,Francisco Garcia,Greg Smith,James Harden,Omri Casspi,1,1,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,4,0,1,1,1,3,0,0,0,0,2,0,2,0,2,0.25,1.0,0.0,-1
201311040LAC,2014,LAC,HOU,14,15,Darren Collison,DeAndre Jordan,Jamal Crawford,Jared Dudley,Matt Barnes,Aaron Brooks,Francisco Garcia,Greg Smith,James Harden,Omri Casspi,5,2,2,0,0,5,2,1,0,0,1,0,1,0,6,0.4,0.0,0.4,7,4,5,5,4,2,1,3,0,0,6,2,4,0,11,0.7142857142857143,0.8,0.5,-1
201311040LAC,2014,LAC,HOU,16,16,Darren Collison,DeAndre Jordan,Jamal Crawford,Jared Dudley,Matt Barnes,Francisco Garcia,Greg Smith,James Harden,Jeremy Lin,Omri Casspi,3,0,1,1,1,2,0,1,0,0,1,1,0,0,2,0.3333333333333333,1.0,0.0,2,0,1,0,0,2,1,1,0,0,2,2,0,0,3,0.5,0.0,0.5,-1
201311040LAC,2014,LAC,HOU,17,17,Blake Griffin,Darren Collison,DeAndre Jordan,Jamal Crawford,Jared Dudley,Francisco Garcia,Greg Smith,James Harden,Jeremy Lin,Omri Casspi,1,3,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,2,0,1,2,1,0,0,0,1,0,0,0,0,1,2,0.5,0.5,0.0,-1
201311040LAC,2014,LAC,HOU,18,18,Blake Griffin,Chris Paul,DeAndre Jordan,Jamal Crawford,Jared Dudley,Chandler Parsons,Francisco Garcia,James Harden,Jeremy Lin,Omer Asik,3,0,2,2,2,1,0,2,0,0,3,3,0,0,4,0.6666666666666666,1.0,0.0,1,2,0,1,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1
201311040LAC,2014,LAC,HOU,19,20,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jamal Crawford,Chandler Parsons,Francisco Garcia,James Harden,Jeremy Lin,Omer Asik,2,4,1,0,0,2,1,1,0,0,2,1,1,1,3,0.5,0.0,0.5,4,2,3,3,3,1,0,1,0,0,1,1,0,1,6,0.75,1.0,0.0,-1
201311040LAC,2014,LAC,HOU,21,22,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jamal Crawford,Chandler Parsons,James Harden,Jeremy Lin,Omer Asik,Omri Casspi,3,4,2,3,2,0,0,1,0,0,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,2,2,1,2,1,0,0,1,0,0,1,1,0,1,2,0.5,0.5,0.0,1
201311040LAC,2014,LAC,HOU,23,23,Blake Griffin,Chris Paul,J.J. Redick,Jamal Crawford,Matt Barnes,Chandler Parsons,James Harden,Jeremy Lin,Omer Asik,Omri Casspi,1,0,0,1,0,0,0,0,0,0,2,2,0,2,0,0.0,0.0,0.0,3,2,2,2,2,1,0,0,0,0,1,1,0,0,4,0.6666666666666666,1.0,0.0,-1
201311040LAC,2014,LAC,HOU,24,24,Chris Paul,Jamal Crawford,Jared Dudley,Matt Barnes,Ryan Hollins,Aaron Brooks,Chandler Parsons,James Harden,Omer Asik,Omri Casspi,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,-1
201311040LAC,2014,LAC,HOU,25,29,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,Chandler Parsons,Dwight Howard,James Harden,Jeremy Lin,Omer Asik,14,0,6,10,4,4,2,5,0,0,6,2,4,0,14,0.42857142857142855,0.4,0.5,6,6,3,5,3,1,0,2,1,0,5,4,1,2,6,0.5,0.6,0.0,1
201311040LAC,2014,LAC,HOU,30,31,Blake Griffin,Byron Mullens,Chris Paul,J.J. Redick,Jared Dudley,Chandler Parsons,Dwight Howard,James Harden,Jeremy Lin,Omer Asik,4,0,1,1,1,3,0,0,0,0,4,3,1,0,2,0.25,1.0,0.0,3,2,0,3,0,0,0,0,1,0,4,2,2,1,0,0.0,0.0,0.0,1
201311040LAC,2014,LAC,HOU,32,32,Blake Griffin,Byron Mullens,Chris Paul,J.J. Redick,Jared Dudley,Aaron Brooks,Chandler Parsons,Dwight Howard,James Harden,Omri Casspi,2,0,1,2,1,0,0,1,1,0,0,0,0,0,2,0.5,0.5,0.0,2,1,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201311040LAC,2014,LAC,HOU,33,33,Byron Mullens,Chris Paul,J.J. Redick,Jared Dudley,Matt Barnes,Aaron Brooks,Chandler Parsons,Dwight Howard,James Harden,Omri Casspi,3,0,0,2,0,1,0,0,1,0,2,1,1,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,-1
201311040LAC,2014,LAC,HOU,34,36,Byron Mullens,Darren Collison,Jamal Crawford,Jared Dudley,Matt Barnes,Aaron Brooks,Dwight Howard,Francisco Garcia,James Harden,Omri Casspi,6,0,4,3,2,3,2,2,0,0,2,2,0,2,10,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,0,5,7,5,2,0,3,1,0,4,2,2,1,10,0.5555555555555556,0.7142857142857143,0.0,-1
201311040LAC,2014,LAC,HOU,37,37,Byron Mullens,Darren Collison,Jamal Crawford,Jared Dudley,Matt Barnes,Aaron Brooks,Chandler Parsons,Dwight Howard,Francisco Garcia,Omri Casspi,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,2,1,1,1,0,0,0,0,0,2,1,1,0,2,1.0,1.0,0.0,-1
201311040LAC,2014,LAC,HOU,38,38,Byron Mullens,Chris Paul,Jamal Crawford,Jared Dudley,Matt Barnes,Aaron Brooks,Chandler Parsons,Dwight Howard,Francisco Garcia,Omri Casspi,3,1,1,2,1,1,0,1,0,0,2,1,1,0,2,0.3333333333333333,0.5,0.0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,1
201311040LAC,2014,LAC,HOU,39,40,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jamal Crawford,Aaron Brooks,Chandler Parsons,Dwight Howard,Francisco Garcia,Omri Casspi,2,3,1,1,1,1,0,0,0,0,2,2,0,0,2,0.5,1.0,0.0,2,6,1,2,1,0,0,1,0,0,3,1,2,0,2,0.5,0.5,0.0,-1
201311040LAC,2014,LAC,HOU,41,43,Blake Griffin,Chris Paul,DeAndre Jordan,Jamal Crawford,Jared Dudley,Chandler Parsons,Dwight Howard,Francisco Garcia,Jeremy Lin,Omri Casspi,7,1,6,4,4,3,2,3,0,0,3,2,1,1,14,0.8571428571428571,1.0,0.6666666666666666,3,4,1,2,0,1,1,0,0,0,0,0,0,2,3,0.3333333333333333,0.0,1.0,1
201311040LAC,2014,LAC,HOU,44,44,Blake Griffin,Chris Paul,DeAndre Jordan,Jamal Crawford,Jared Dudley,Chandler Parsons,Donatas Motiejunas,Greg Smith,Jeremy Lin,Ronnie Brewer,3,0,1,2,1,1,0,1,0,0,0,0,0,0,2,0.3333333333333333,0.5,0.0,3,0,2,3,2,0,0,1,0,0,2,1,1,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201311040LAC,2014,LAC,HOU,45,46,Byron Mullens,Darren Collison,Jamal Crawford,Reggie Bullock,Ryan Hollins,Donatas Motiejunas,Greg Smith,Jeremy Lin,Ronnie Brewer,Terrence Jones,3,0,2,0,0,3,2,2,0,0,3,2,1,1,6,0.6666666666666666,0.0,0.6666666666666666,2,2,1,2,1,0,0,0,1,0,2,1,1,0,2,0.5,0.5,0.0,1
201311040LAC,2014,LAC,HOU,47,47,Byron Mullens,Darren Collison,Jamal Crawford,Reggie Bullock,Ryan Hollins,Aaron Brooks,Donatas Motiejunas,Greg Smith,Ronnie Brewer,Terrence Jones,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,2,2,0,1,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,-1
201311060ORL,2014,ORL,LAC,0,8,Arron Afflalo,Jameer Nelson,Jason Maxiell,Maurice Harkless,Nikola Vucevic,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,18,0,11,14,11,4,0,6,0,0,11,11,0,1,22,0.6111111111111112,0.7857142857142857,0.0,22,0,8,20,8,2,0,4,1,0,10,7,3,1,16,0.36363636363636365,0.4,0.0,1
201311060ORL,2014,ORL,LAC,9,10,Arron Afflalo,E'Twaun Moore,Jason Maxiell,Nikola Vucevic,Victor Oladipo,Blake Griffin,Chris Paul,DeAndre Jordan,Jamal Crawford,Jared Dudley,5,0,1,4,0,1,1,1,0,0,1,1,0,0,3,0.2,0.0,1.0,1,0,0,1,0,0,0,0,1,0,4,4,0,4,0,0.0,0.0,0.0,1
201311060ORL,2014,ORL,LAC,11,12,Andrew Nicholson,E'Twaun Moore,Kyle O'Quinn,Maurice Harkless,Victor Oladipo,Blake Griffin,Byron Mullens,Darren Collison,Jamal Crawford,Willie Green,3,0,3,3,3,0,0,0,0,0,1,1,0,1,6,1.0,1.0,0.0,5,0,2,4,2,1,0,1,0,0,2,0,2,0,4,0.4,0.5,0.0,1
201311060ORL,2014,ORL,LAC,13,15,Andrew Nicholson,E'Twaun Moore,Kyle O'Quinn,Maurice Harkless,Victor Oladipo,Byron Mullens,Darren Collison,DeAndre Jordan,Jamal Crawford,Willie Green,5,2,3,4,3,1,0,1,0,0,3,1,2,1,6,0.6,0.75,0.0,4,5,0,1,0,3,0,0,0,0,5,1,4,3,0,0.0,0.0,0.0,1
201311060ORL,2014,ORL,LAC,16,16,Andrew Nicholson,E'Twaun Moore,Maurice Harkless,Nikola Vucevic,Victor Oladipo,Byron Mullens,Darren Collison,DeAndre Jordan,Jamal Crawford,Willie Green,2,0,0,2,0,0,0,0,1,0,1,0,1,1,0,0.0,0.0,0.0,3,1,2,3,2,0,0,0,0,0,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201311060ORL,2014,ORL,LAC,17,17,Andrew Nicholson,E'Twaun Moore,Maurice Harkless,Nikola Vucevic,Victor Oladipo,Blake Griffin,Darren Collison,DeAndre Jordan,Jamal Crawford,Willie Green,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,-1
201311060ORL,2014,ORL,LAC,18,18,Andrew Nicholson,Arron Afflalo,Jameer Nelson,Nikola Vucevic,Victor Oladipo,Blake Griffin,Darren Collison,DeAndre Jordan,Jamal Crawford,Willie Green,2,1,2,1,1,1,1,2,0,0,0,0,0,0,5,1.0,1.0,1.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,1
201311060ORL,2014,ORL,LAC,19,20,Andrew Nicholson,Arron Afflalo,Jameer Nelson,Nikola Vucevic,Victor Oladipo,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jamal Crawford,5,0,1,4,1,1,0,1,0,0,3,2,1,0,2,0.2,0.25,0.0,3,2,1,2,1,1,0,1,0,0,3,3,0,1,2,0.3333333333333333,0.5,0.0,-1
201311060ORL,2014,ORL,LAC,21,21,Arron Afflalo,Jameer Nelson,Jason Maxiell,Nikola Vucevic,Victor Oladipo,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201311060ORL,2014,ORL,LAC,22,23,Arron Afflalo,E'Twaun Moore,Jameer Nelson,Jason Maxiell,Nikola Vucevic,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,4,0,3,3,2,1,1,0,0,0,3,3,0,2,7,0.75,0.6666666666666666,1.0,4,2,1,3,1,1,0,1,0,0,3,1,2,1,2,0.25,0.3333333333333333,0.0,1
201311060ORL,2014,ORL,LAC,24,24,Arron Afflalo,E'Twaun Moore,Jameer Nelson,Jason Maxiell,Nikola Vucevic,Blake Griffin,Darren Collison,DeAndre Jordan,J.J. Redick,Jamal Crawford,2,0,1,2,1,0,0,0,0,0,3,2,1,1,2,0.5,0.5,0.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201311060ORL,2014,ORL,LAC,25,30,Arron Afflalo,Jameer Nelson,Jason Maxiell,Maurice Harkless,Nikola Vucevic,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,8,6,2,7,2,1,0,1,1,0,4,2,2,2,4,0.25,0.2857142857142857,0.0,12,0,9,10,7,2,2,6,0,0,8,7,1,0,20,0.75,0.7,1.0,-1
201311060ORL,2014,ORL,LAC,31,33,Arron Afflalo,Jason Maxiell,Maurice Harkless,Nikola Vucevic,Victor Oladipo,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,3,2,0,1,0,2,0,0,0,0,2,1,1,3,0,0.0,0.0,0.0,5,0,4,4,3,1,1,4,0,0,2,2,0,1,9,0.8,0.75,1.0,-1
201311060ORL,2014,ORL,LAC,34,34,Andrew Nicholson,E'Twaun Moore,Jameer Nelson,Nikola Vucevic,Victor Oladipo,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,1,0,0,1,0,0,0,0,1,0,2,2,0,1,0,0.0,0.0,0.0,2,2,1,2,1,0,0,0,0,0,1,1,0,0,2,0.5,0.5,0.0,-1
201311060ORL,2014,ORL,LAC,35,35,Andrew Nicholson,E'Twaun Moore,Jameer Nelson,Nikola Vucevic,Victor Oladipo,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jamal Crawford,2,0,2,2,2,0,0,1,0,0,0,0,0,0,4,1.0,1.0,0.0,2,0,0,1,0,1,0,0,0,0,2,0,2,1,0,0.0,0.0,0.0,1
201311060ORL,2014,ORL,LAC,36,36,Andrew Nicholson,E'Twaun Moore,Jameer Nelson,Nikola Vucevic,Victor Oladipo,Blake Griffin,Byron Mullens,Chris Paul,Darren Collison,Jamal Crawford,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201311060ORL,2014,ORL,LAC,37,39,Andrew Nicholson,E'Twaun Moore,Jameer Nelson,Kyle O'Quinn,Victor Oladipo,Byron Mullens,Darren Collison,DeAndre Jordan,Jamal Crawford,Willie Green,2,0,1,1,1,1,0,0,0,0,4,4,0,1,2,0.5,1.0,0.0,7,0,2,5,2,2,0,0,1,0,2,1,1,0,4,0.2857142857142857,0.4,0.0,-1
201311060ORL,2014,ORL,LAC,40,40,Andrew Nicholson,Arron Afflalo,E'Twaun Moore,Jameer Nelson,Kyle O'Quinn,Byron Mullens,Darren Collison,DeAndre Jordan,Jamal Crawford,Willie Green,2,0,2,2,2,0,0,0,0,0,1,1,0,0,4,1.0,1.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201311060ORL,2014,ORL,LAC,41,41,Andrew Nicholson,Arron Afflalo,E'Twaun Moore,Jameer Nelson,Nikola Vucevic,Blake Griffin,Chris Paul,DeAndre Jordan,Jamal Crawford,Jared Dudley,3,0,1,2,0,1,1,0,1,0,3,2,1,0,3,0.3333333333333333,0.0,1.0,3,0,0,2,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1
201311060ORL,2014,ORL,LAC,42,46,Andrew Nicholson,Arron Afflalo,E'Twaun Moore,Jameer Nelson,Nikola Vucevic,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,9,0,4,7,3,2,1,3,0,0,5,5,0,0,9,0.4444444444444444,0.42857142857142855,0.5,12,1,4,11,4,1,0,1,0,0,8,5,3,0,8,0.3333333333333333,0.36363636363636365,0.0,1
201311060ORL,2014,ORL,LAC,47,47,Andrew Nicholson,Arron Afflalo,E'Twaun Moore,Jameer Nelson,Nikola Vucevic,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jamal Crawford,1,6,0,1,0,0,0,0,1,0,4,4,0,0,0,0.0,0.0,0.0,4,2,0,1,0,3,0,0,1,0,2,1,1,1,0,0.0,0.0,0.0,-1
201311070MIA,2014,MIA,LAC,0,6,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Udonis Haslem,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,11,1,7,9,6,2,1,6,0,0,4,4,0,3,15,0.6363636363636364,0.6666666666666666,0.5,14,4,7,9,5,5,2,5,1,0,8,5,3,2,16,0.5,0.5555555555555556,0.4,-1
201311070MIA,2014,MIA,LAC,7,8,Chris Bosh,LeBron James,Mario Chalmers,Ray Allen,Udonis Haslem,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,4,0,2,3,1,1,1,2,1,0,1,0,1,0,5,0.5,0.3333333333333333,1.0,2,0,1,2,1,0,0,1,0,0,2,1,1,1,2,0.5,0.5,0.0,1
201311070MIA,2014,MIA,LAC,9,9,Chris Bosh,LeBron James,Mario Chalmers,Ray Allen,Shane Battier,Blake Griffin,Chris Paul,DeAndre Jordan,Jamal Crawford,Jared Dudley,2,0,1,1,1,1,0,1,0,0,1,1,0,0,2,0.5,1.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201311070MIA,2014,MIA,LAC,10,12,Chris Andersen,LeBron James,Norris Cole,Ray Allen,Shane Battier,Blake Griffin,Byron Mullens,Chris Paul,Jamal Crawford,Willie Green,3,4,2,3,2,0,0,1,0,0,2,1,1,1,4,0.6666666666666666,0.6666666666666666,0.0,6,2,4,6,4,0,0,4,0,0,5,3,2,0,8,0.6666666666666666,0.6666666666666666,0.0,-1
201311070MIA,2014,MIA,LAC,13,14,Chris Andersen,Dwyane Wade,Norris Cole,Ray Allen,Shane Battier,Byron Mullens,Darren Collison,DeAndre Jordan,Jamal Crawford,Willie Green,3,0,3,3,3,0,0,1,0,0,1,1,0,0,6,1.0,1.0,0.0,3,0,1,1,1,2,0,0,0,0,1,0,1,2,2,0.3333333333333333,1.0,0.0,1
201311070MIA,2014,MIA,LAC,15,16,Chris Andersen,Dwyane Wade,Norris Cole,Ray Allen,Shane Battier,Darren Collison,DeAndre Jordan,Jamal Crawford,Jared Dudley,Willie Green,2,0,2,2,2,0,0,2,0,0,0,0,0,2,4,1.0,1.0,0.0,2,0,2,1,1,1,1,1,0,0,0,0,0,1,5,1.0,1.0,1.0,-1
201311070MIA,2014,MIA,LAC,17,17,Chris Andersen,Dwyane Wade,Norris Cole,Rashard Lewis,Shane Battier,Darren Collison,DeAndre Jordan,Jamal Crawford,Jared Dudley,Willie Green,2,1,2,1,1,1,1,1,0,0,0,0,0,1,5,1.0,1.0,1.0,2,0,2,1,1,1,1,1,0,0,0,0,0,1,5,1.0,1.0,1.0,-1
201311070MIA,2014,MIA,LAC,18,18,Chris Bosh,Dwyane Wade,Norris Cole,Rashard Lewis,Shane Battier,Darren Collison,DeAndre Jordan,Jamal Crawford,Jared Dudley,Willie Green,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201311070MIA,2014,MIA,LAC,19,19,Chris Bosh,Dwyane Wade,LeBron James,Norris Cole,Rashard Lewis,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201311070MIA,2014,MIA,LAC,20,21,Chris Bosh,LeBron James,Mario Chalmers,Norris Cole,Rashard Lewis,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,3,4,1,2,1,1,0,0,0,0,3,2,1,1,2,0.3333333333333333,0.5,0.0,1,6,0,0,0,1,0,0,0,0,3,2,1,1,0,0.0,0.0,0.0,1
201311070MIA,2014,MIA,LAC,22,24,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Rashard Lewis,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jamal Crawford,5,1,1,4,1,1,0,1,0,0,4,2,2,2,2,0.2,0.25,0.0,5,0,3,2,2,3,1,1,0,0,1,1,0,0,7,0.6,1.0,0.3333333333333333,-1
201311070MIA,2014,MIA,LAC,25,28,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Udonis Haslem,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,7,0,5,5,4,2,1,4,0,0,4,4,0,2,11,0.7142857142857143,0.8,0.5,7,4,2,5,2,2,0,1,1,0,5,3,2,2,4,0.2857142857142857,0.4,0.0,1
201311070MIA,2014,MIA,LAC,29,30,Chris Bosh,Dwyane Wade,LeBron James,Norris Cole,Udonis Haslem,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,2,2,0,2,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,-1
201311070MIA,2014,MIA,LAC,31,31,Chris Bosh,LeBron James,Norris Cole,Ray Allen,Udonis Haslem,Blake Griffin,Chris Paul,DeAndre Jordan,J.J. Redick,Jared Dudley,1,2,1,1,1,0,0,0,0,0,2,1,1,0,2,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201311070MIA,2014,MIA,LAC,32,32,Chris Andersen,LeBron James,Norris Cole,Ray Allen,Shane Battier,Blake Griffin,Chris Paul,DeAndre Jordan,Jamal Crawford,Willie Green,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0.0,0.0,0.0,1
201311070MIA,2014,MIA,LAC,33,34,Chris Andersen,LeBron James,Norris Cole,Ray Allen,Shane Battier,Blake Griffin,Byron Mullens,Chris Paul,Jamal Crawford,Willie Green,2,6,0,0,0,2,0,0,0,0,3,0,3,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,-1
201311070MIA,2014,MIA,LAC,35,37,Chris Andersen,Dwyane Wade,Norris Cole,Ray Allen,Shane Battier,Byron Mullens,Darren Collison,DeAndre Jordan,Jamal Crawford,Willie Green,5,2,4,5,4,0,0,2,0,0,3,2,1,1,8,0.8,0.8,0.0,7,0,3,6,2,1,1,1,1,0,2,0,2,0,7,0.42857142857142855,0.3333333333333333,1.0,1
201311070MIA,2014,MIA,LAC,38,39,Chris Andersen,Dwyane Wade,Norris Cole,Ray Allen,Shane Battier,Darren Collison,DeAndre Jordan,J.J. Redick,Jamal Crawford,Jared Dudley,4,1,2,3,2,1,0,1,0,0,1,1,0,0,4,0.5,0.6666666666666666,0.0,3,0,1,1,0,2,1,0,0,0,2,2,0,1,3,0.3333333333333333,0.0,0.5,1
